symbol,strategy,date,entry_time,exit_time,entry,exit,shares,stop,target,pnl,r_multiple,exit_reason,signal_reason
QQQ,orb,2026-01-02,09:50:00,10:10:00,621.73,618.89,32,618.9,627.39,-90.88,-1.004,stop,orb_break_621.18
QQQ,orb,2026-01-05,10:30:00,15:50:00,620.01,618.43,32,616.72,626.59,-50.56,-0.48,eod_flat,orb_break_619.98
QQQ,orb,2026-01-06,09:50:00,15:50:00,620.99,623.85,32,618.54,625.89,91.52,1.167,eod_flat,orb_break_620.16
QQQ,orb,2026-01-07,10:30:00,15:50:00,624.84,624.11,32,622.56,629.4,-23.36,-0.32,eod_flat,orb_break_624.80
QQQ,orb,2026-01-09,10:25:00,15:50:00,623.48,627.34,32,619.84,630.76,123.52,1.06,eod_flat,orb_break_623.26
QQQ,orb,2026-01-12,09:55:00,15:50:00,625.83,627.95,31,622.26,632.97,65.72,0.594,eod_flat,orb_break_625.80
QQQ,orb,2026-01-20,10:30:00,13:30:00,613.44,610.31,32,610.32,619.68,-100.16,-1.003,stop,orb_break_613.30
QQQ,orb,2026-01-21,09:50:00,10:45:00,610.53,615.853,32,607.8635,615.863,170.34,1.996,target,orb_break_610.14
QQQ,orb,2026-01-23,10:00:00,15:50:00,621.09,622.85,32,618.65,625.97,56.32,0.721,eod_flat,orb_break_620.80
QQQ,orb,2026-01-26,10:00:00,15:50:00,625.29,626.51,31,622.12,631.63,37.82,0.385,eod_flat,orb_break_625.07
QQQ,orb,2026-01-27,09:55:00,15:50:00,630.22,631.66,31,627.34,635.98,44.64,0.5,eod_flat,orb_break_629.62
QQQ,orb,2026-02-02,09:50:00,15:50:00,623.59,626.06,32,618.66,633.45,79.04,0.501,eod_flat,orb_break_623.30
QQQ,orb,2026-02-06,09:50:00,15:50:00,604.37,610.0,33,598.77,615.57,185.79,1.005,eod_flat,orb_break_604.24
QQQ,orb,2026-02-09,09:50:00,15:50:00,610.305,615.13,32,605.07,620.775,154.4,0.922,eod_flat,orb_break_609.81
QQQ,orb,2026-02-10,10:10:00,15:05:00,616.75,612.62,32,612.63,624.99,-132.16,-1.002,stop,orb_break_616.14
QQQ,orb,2026-02-13,10:10:00,15:50:00,601.84,601.39,33,596.42,612.68,-14.85,-0.083,eod_flat,orb_break_601.80
QQQ,orb,2026-02-18,09:55:00,15:50:00,603.978,605.95,33,600.72,610.494,65.08,0.605,eod_flat,orb_break_603.54
QQQ,orb,2026-02-19,10:05:00,13:20:00,605.03,601.08,33,601.09,612.91,-130.35,-1.003,stop,orb_break_603.97
QQQ,orb,2026-02-20,10:05:00,15:50:00,606.44,608.06,32,599.23,620.86,51.84,0.225,eod_flat,orb_break_605.74
QQQ,orb,2026-02-24,09:50:00,15:50:00,605.75,607.98,33,599.73,617.79,73.59,0.37,eod_flat,orb_break_604.97
QQQ,orb,2026-02-25,09:50:00,15:50:00,614.92,616.46,32,611.0,622.76,49.28,0.393,eod_flat,orb_break_613.91
QQQ,orb,2026-02-27,09:50:00,15:50:00,605.68,606.35,33,602.19,612.66,22.11,0.192,eod_flat,orb_break_605.25
QQQ,orb,2026-03-02,09:50:00,15:50:00,604.91,607.82,33,597.99,618.75,96.03,0.421,eod_flat,orb_break_604.74
QQQ,orb,2026-03-04,10:10:00,15:50:00,607.52,611.25,32,603.72,615.12,119.36,0.982,eod_flat,orb_break_606.93
QQQ,orb,2026-03-05,09:55:00,10:30:00,611.17,607.36,32,607.37,618.77,-121.92,-1.003,stop,orb_break_610.76
QQQ,orb,2026-03-06,10:05:00,15:35:00,602.27,598.53,33,598.54,609.73,-123.42,-1.003,stop,orb_break_601.48
QQQ,orb,2026-03-09,10:45:00,15:25:00,596.72,605.53,33,592.31,605.54,290.73,1.998,target,orb_break_596.47
QQQ,orb,2026-03-10,10:40:00,15:35:00,610.24,607.01,32,607.02,616.68,-103.36,-1.003,stop,orb_break_609.97
QQQ,orb,2026-03-11,10:05:00,10:20:00,611.05,608.93,32,608.94,615.27,-67.84,-1.005,stop,orb_break_610.87
QQQ,orb,2026-03-13,09:55:00,10:40:00,603.21,598.92,33,598.93,611.77,-141.57,-1.002,stop,orb_break_602.82
QQQ,orb,2026-03-16,10:00:00,10:50:00,601.91,599.22,33,599.23,607.27,-88.77,-1.004,stop,orb_break_601.49
QQQ,orb,2026-03-17,09:50:00,11:35:00,605.88,602.27,33,602.28,613.08,-119.13,-1.003,stop,orb_break_604.96
QQQ,orb,2026-03-19,09:50:00,15:50:00,590.19,593.11,33,587.08,596.41,96.36,0.939,eod_flat,orb_break_590.11
QQQ,orb,2026-03-23,09:50:00,11:50:00,592.43,588.991,33,589.001,599.288,-113.49,-1.003,stop,orb_break_592.25
QQQ,orb,2026-03-24,11:20:00,15:50:00,586.708,584.16,34,582.05,596.024,-86.63,-0.547,eod_flat,orb_break_586.28
QQQ,orb,2026-03-26,09:50:00,10:55:00,582.85,580.44,34,580.45,587.65,-81.94,-1.004,stop,orb_break_582.63
QQQ,orb,2026-03-31,09:50:00,10:55:00,567.88,564.22,35,564.23,575.18,-128.1,-1.003,stop,orb_break_566.35
QQQ,orb,2026-04-01,10:40:00,15:50:00,584.44,585.06,34,580.42,592.48,21.08,0.154,eod_flat,orb_break_584.03
QQQ,orb,2026-04-02,09:55:00,10:35:00,575.96,584.03,34,571.92,584.04,274.38,1.998,target,orb_break_575.29
QQQ,orb,2026-04-06,09:55:00,13:10:00,588.94,585.72,33,585.73,595.36,-106.26,-1.003,stop,orb_break_588.78
QQQ,orb,2026-04-10,11:20:00,11:40:00,613.13,611.23,32,611.24,616.91,-60.8,-1.005,stop,orb_break_613.11
QQQ,orb,2026-04-13,09:50:00,15:20:00,610.7475,615.3025,32,608.465,615.3125,145.76,1.996,target,orb_break_609.96
QQQ,orb,2026-04-14,10:10:00,13:50:00,622.63,627.68,32,620.1,627.69,161.6,1.996,target,orb_break_622.55
QQQ,orb,2026-04-15,10:00:00,12:20:00,630.27,634.4,31,628.2,634.41,128.03,1.995,target,orb_break_630.00
QQQ,orb,2026-04-16,11:10:00,15:50:00,639.845,640.24,31,636.9716,645.5918,12.24,0.137,eod_flat,orb_break_639.58
QQQ,orb,2026-04-17,10:00:00,15:50:00,646.47,648.31,30,644.07,651.27,55.2,0.767,eod_flat,orb_break_646.27
QQQ,orb,2026-04-21,10:10:00,11:00:00,649.64,645.99,30,646.0,656.92,-109.5,-1.003,stop,orb_break_649.09
QQQ,orb,2026-04-22,10:15:00,15:50:00,651.15,654.63,30,648.5465,656.357,104.4,1.337,eod_flat,orb_break_650.46
QQQ,orb,2026-04-23,09:50:00,13:05:00,655.12,652.3,30,652.31,660.74,-84.6,-1.004,stop,orb_break_654.83
QQQ,orb,2026-04-24,10:50:00,12:35:00,659.7,663.65,30,657.72,663.66,118.5,1.995,target,orb_break_659.70
QQQ,orb,2026-04-29,09:55:00,15:50:00,659.0501,660.32,30,656.5899,663.9705,38.1,0.516,eod_flat,orb_break_658.84
